description,image_url1,product_name
"
						Here’s a new twist on an old favorite. KONG Wubba Weaves feature a twist-knot, cotton ball of rope that cleans teeth while dogs play. The Wubba signature nylon tails are still there, making the toy ideal for games of fetch. The added squeaker on top will keep dogs coming back again and again.						
												
						","http://www.anipet.com/product-1.php?item=prod_images/39067-1-1410885175.jpg,http://www.anipet.com/product-1.php?item=prod_images/39067-1410885146.jpg,http://www.anipet.com/product-1.php?item=prod_images/39067-1-1410885175.jpg,http://www.anipet.com/product-1.php?item=prod_images/39067-1410885146.jpg",Wubba Weave XLarge
"
						Yoga Pups Plush dog toys are brightly colored plush toys that mimic your favorite yoga pose. A must for a meditating mutt. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39181-1410215015.jpg,"Yoga Pups Assorted 11"""
"
						See The Amazing Bounce This Ball Has. This Floating, Ultra Durable Ball Is Puncture Resistant And Doesn't Need Air To Inflate. Hours Of Playtime Fun With A Delicious Non-Toxic Scent That Lasts And Lasts						
												
						",http://www.anipet.com/product-1.php?item=prod_images/38998-1428533225.jpg, Jolly Ball Bounce-n-Play - Blueberry 4.5
"
						Made of durable non-toxic Polethylene Plastic. Bounces, Floats, will not deflate and is scented						
												
						",http://www.anipet.com/product-1.php?item=prod_images/38998-1428533284.jpg, Jolly Ball Bounce-n-Play - Blueberry 8
"
						See The Amazing Bounce This Ball Has. This Floating, Ultra Durable Ball Is Puncture Resistant And Doesn't Need Air To Inflate. Hours Of Playtime Fun With A Delicious Non-Toxic Scent That Lasts And Lasts						
												
						",http://www.anipet.com/product-1.php?item=prod_images/38999-1428533237.jpg, Jolly Ball Bounce-n-Play - Pink 4.5
"
						See The Amazing Bounce This Ball Has. This Floating, Ultra Durable Ball Is Puncture Resistant And Doesn't Need Air To Inflate. Hours Of Playtime Fun With A Delicious Non-Toxic Scent That Lasts And Lasts. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/38999-1428533259.jpg, Jolly Ball Bounce-n-Play - Pink 6
"
						Made of durable non-toxic Polethylene Plastic. Bounces, Floats, will not deflate and is scented. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/38999-1428533296.jpg, Jolly Ball Bounce-n-Play - Pink 8
"
						Jolly Pets'' Tug N Toss Ball is a fun, interactive toy for your canine friend. This incredible ball may be tugged on and punctured by your dog, but it won''t deflate! Great for bouncing and chasing. Made of soft, non-toxic polyethylene, so it won''t be harmful to your dog.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29047_29051-1428532711.jpg, Jolly Ball Tug-n-Toss - Pink 10
"
						Tug-n-TossÂŽ balls are a great interactive toy. The handle makes them super easy to retrieve. These balls float and bounce and do not need air to inflate						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29044_48_52_67-1428532692.jpg, Jolly Ball Tug-n-Toss - Red 10
"
						Fire hose material is designed for heavy-duty abrasion resistance, which makes it the ideal material for a dog toy. Made with a tightly woven nylon canvas shell and long wearing rubber on the inside, this is also the perfect water fetch toy. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/fire_hose-1410813852.jpg,Fire Hose Squeak 'N Fetch Small
"
",http://www.anipet.com/product-1.php?item=prod_images/29044_48_52_67-1428532585.jpg,Jolly Ball  Tug-n-Toss - Red 8
"
						See The Amazing Bounce This Ball Has. This Floating, Ultra Durable Ball Is Puncture Resistant And Doesn't Need Air To Inflate. Hours Of Playtime Fun With A Delicious Non-Toxic Scent That Lasts And Lasts. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/38998-1428533248.jpg,Jolly Ball Bounce-n-Play - Blueberry 6
"
						Made of a durable non-toxic Polyethylene plastic, these balls are puncture resistant, bounce better than a tennis ball and are Vanilla scented.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29077-1428533210.jpg,Jolly Ball Bounce-n-Play - Orange 4.5
"
						Made of durable non-toxic Polethylene Plastic. Bounces, Floats, will not deflate and is scented						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29077-1428533273.jpg,Jolly Ball Bounce-n-Play - Orange 6
"
						Made of durable non-toxic Polethylene Plastic. Bounces, Floats, will not deflate and is scented. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29077-1428533315.jpg,Jolly Ball Bounce-n-Play - Orange 8
"
",http://www.anipet.com/product-1.php?item=prod_images/29001_05-1428532196.jpg,Jolly Ball Romp-n-Roll - Blue 6
"
",http://www.anipet.com/product-1.php?item=prod_images/29001_05-1428532184.jpg,Jolly Ball Romp-n-Roll - Blue 8
"
",http://www.anipet.com/product-1.php?item=prod_images/29003_07-1428532261.jpg,Jolly Ball Romp-n-Roll - Pink 8
"
",http://www.anipet.com/product-1.php?item=prod_images/29002-1428532229.jpg,Jolly Ball Romp-n-Roll - Purple 6
"
",http://www.anipet.com/product-1.php?item=prod_images/29002-1428532215.jpg,Jolly Ball Romp-n-Roll - Purple 8
"
						This ball-on-a-rope can be thrown, kicked, carried and tugged. Romp-n-Roll can float and be punctured without deflating. Made of durable non-toxic Polyethylene plastic that is safe for pet and owner.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29000_04-1428532157.jpg,Jolly Ball Romp-n-Roll - Red 6
"
",http://www.anipet.com/product-1.php?item=prod_images/29000_04-1428532171.jpg,Jolly Ball Romp-n-Roll - Red 8
"
",http://www.anipet.com/product-1.php?item=prod_images/29003_07-1428532246.jpg,Jolly Ball Romp-n-Roll- Pink 6
"
						This ball on a rope can be kicked, carried and tugged. The rope can be pulled back and forth through the flexible ball but not through it. Great for multi-dog homes.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29001_05-1428533342.jpg,Jolly Ball Romp-Roll - Blue 4.5
"
						This ball on a rope can be kicked, carried and tugged. The rope can be pulled back and forth through the flexible ball but not through it. Great for multi-dog homes.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29003_07-1428533370.jpg,Jolly Ball Romp-Roll - Pink 4.5
"
						This ball on a rope can be kicked, carried and tugged. The rope can be pulled back and forth through the flexible ball but not through it. Great for multi-dog homes.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29002-1428533356.jpg,Jolly Ball Romp-Roll - Purple 4.5
"
						This ball on a rope can be kicked, carried and tugged. The rope can be pulled back and forth through the flexible ball but not through it. Great for multi-dog homes.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29000_04-1428533330.jpg,Jolly Ball Romp-Roll - Red 4.5
"
",http://www.anipet.com/product-1.php?item=prod_images/29045_49_53-1428532679.jpg,Jolly Ball Tug-n-Toss - Blue 10
"
",http://www.anipet.com/product-1.php?item=prod_images/29045_49_53-1428532461.jpg,Jolly Ball Tug-n-Toss - Blue 4.5
"
",http://www.anipet.com/product-1.php?item=prod_images/29045_49_53-1428532540.jpg,Jolly Ball Tug-n-Toss - Blue 6
"
",http://www.anipet.com/product-1.php?item=prod_images/29045_49_53-1428532604.jpg,Jolly Ball Tug-n-Toss - Blue 8
"
",http://www.anipet.com/product-1.php?item=prod_images/29047_29051-1428532505.jpg,Jolly Ball Tug-n-Toss - Pink 4.5
"
",http://www.anipet.com/product-1.php?item=prod_images/29047_29051-1428532573.jpg,Jolly Ball Tug-n-Toss - Pink 6
"
",http://www.anipet.com/product-1.php?item=prod_images/29047_29051-1428532641.jpg,Jolly Ball Tug-n-Toss - Pink 8
"
",http://www.anipet.com/product-1.php?item=prod_images/29046_50_54_58-1428532665.jpg,Jolly Ball Tug-n-Toss - Purple 10
"
",http://www.anipet.com/product-1.php?item=prod_images/29046_50_54_58-1428532483.jpg,Jolly Ball Tug-n-Toss - Purple 4.5
"
",http://www.anipet.com/product-1.php?item=prod_images/29046_50_54_58-1428532552.jpg,Jolly Ball Tug-n-Toss - Purple 6
"
",http://www.anipet.com/product-1.php?item=prod_images/29046_50_54_58-1428532617.jpg,Jolly Ball Tug-n-Toss - Purple 8
"
",http://www.anipet.com/product-1.php?item=prod_images/29044_48_52_67-1428532446.jpg,Jolly Ball Tug-n-Toss - Red 4.5
"
",http://www.anipet.com/product-1.php?item=prod_images/29044_48_52_67-1428532528.jpg,Jolly Ball Tug-n-Toss - Red 6
"
						The Jolly Critters II are made of a puncture resistant, non-toxic Polyethylene plastic. They are Vanilla scented and have a squeaker. Tails make for easy fetch and retrieval.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39013-1428533549.jpg,Jolly Critter II Raccoon - Blue 4.5
"
						Your pets favorite floatable, squeakable, fetchable, tossable, most lovable critters around.The tails forms a handle so the critters are easy to pick upand have a long lasting vanilla scent dogs will love.Low-density, non-toxic polyethlyene is puncture resistant and safe for everyone.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39014-1428533485.jpg,Jolly Critter II Raccoon - Orange 4.5
"
						Your pets favorite floatable, squeakable, fetchable, tossable, most lovable critters around.The tails forms a handle so the critters are easy to pick upand have a long lasting vanilla scent dogs will love.Low-density, non-toxic polyethlyene is puncture resistant and safe for everyone.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39011-1428533624.jpg,Jolly Critter II Squirrel - Blue 4.5
"
						Your pets favorite floatable, squeakable, fetchable, tossable, most lovable critters around.The tails forms a handle so the critters are easy to pick upand have a long lasting vanilla scent dogs will love.Low-density, non-toxic polyethlyene is puncture resistant and safe for everyone.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39012-1428533636.jpg,Jolly Critter II Squirrel - Orange 4.5
"
						Go long for the new addition to the puncture resistant line. This 8.5âł football can be launched in the traditional spiral and it bounces like the real thing when it hits the ground. It collapses when the dog bites into it and pops back up into shape when released						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39015-1383327845.jpg,Jolly Football - Orange
"
						Go long for the new addition to the puncture resistant line. This 8.5âł football can be launched in the traditional spiral and it bounces like the real thing when it hits the ground. It collapses when the dog bites into it and pops back up into shape when released						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39016-1383327886.jpg,Jolly Football - Yellow
"
",http://www.anipet.com/product-1.php?item=prod_images/lrgkickfetch-1348248818.jpg,Kick Fetch - Large
"
",http://www.anipet.com/product-1.php?item=prod_images/19965-1367339205.jpg,Kick Fetch - Small
"
						Too many toys just can't take the strain! The Boomer Ball is designed for those larger-than-life characters who love to chase and conquer - typically Bull Terriers and other 'macho' breeds. It is designed not to be picked up by the dog, so should be a size bigger than the dog can carry. It can also be a therapeutic toy to enrich the environment of elephants, pigs, polar bears or any other bored, inquisitive animal. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/26981-1352751385.jpg,Powerful Pursuit Boomer Ball Large 8
